Date,Tweet,Stock Name,Company Name
2022-02-17 23:24:47+00:00,"0DTE Friday Triggers 🎯

🇺🇸 $SPY 441c &gt; 439 | 432p &lt; 436
🛍️ $AMZN 3240c &gt; 3180 | 3030p &lt; 3085
🚗 $TSLA 930c &gt; 900 | 860p &lt; 875
🕹️ $NVDA 250c &gt; 247 | 240p &lt; 244
⚡ $RIVN 70c &gt; 66 | 60p &lt; 63
✈️ $BA 215c &gt; 214.50 | 210p &lt; 212.50

200 ❤️ to Unlock My Favorite #OrderFlow Setups https://t.co/UfkFSkh97N",BA,The Boeing Company
2022-02-16 22:22:12+00:00,"2/17 Watchlist🔮

$MSFT 302.5c &gt; 300.90 | 297.5p &lt; 297.70
$BA 222.5c &gt; 220.85 | 215p &lt; 217.40
$MRNA 157.5c &gt; 154.50 | 145p &lt; 148.70
$ARKK 74c &gt; 73.70 | 71p &lt; 71.80
$RIVN 69c &gt; 67.70 | 64p &lt; 65.00",BA,The Boeing Company
2022-02-13 23:16:38+00:00,"Watchlist for 2/14 🔮

$FB: Under 216.15 for 210p 📉
$TSLA: Under 847.25 for 825p 📉
$AMD: Under 111.88 for 110p 📉| Above 114.69 for 115c📈
$BA: Under 208.97 for 205p 📉

Check rest of thread for DD with @unusual_whales 

Drop a ""❤️"" for Good luck this week!",BA,The Boeing Company
2022-02-13 18:49:58+00:00,"2/14 Watchlist 🔮

$MRNA 175c &gt; 164.50 | 150p &lt; 158.30
$TSM 125c &gt; 121.70 | 117p &lt; 120.00
$AMC 20c &gt; 19.30 | 17.5p &lt; 18.35
$PTON 37c &gt; 35.65 | 32p &lt; 33.70
$BA 220c &gt; 214.15 | 205p &lt; 210.35",BA,The Boeing Company
2022-02-13 15:03:54+00:00,"Weekly Watchlist 📝

🚗 $TSLA 1000c &gt; 927 | 700p &lt; 835
🕹️ $NVDA 260c &gt; 248 | 220p &lt; 236
👾 $AMD 125c &gt; 117 | 105p &lt; 113
🇺🇸 $SPY 452c &gt; 446 | 428p &lt; 438
🗣️ $DWAC 110c &gt; 91  | 55p &lt; 74
✈️ $BA 240c &gt; 228 | 190p &lt; 204

100 ❤️ to Unlock My Favorite #OrderFlow Setups https://t.co/Oq7UBPkwrP",BA,The Boeing Company
2022-02-09 13:04:31+00:00,On this day in 1969 Boeing $BA flew its iconic 747 Jumbo Jet for the first time ever https://t.co/N4lneIZTdg,BA,The Boeing Company
2022-02-08 02:29:52+00:00,"🚨TRADE RECAP 02/07/22🚨

$BA target1 (+50%), tgt2 (+100%)
$QQQ #lotto 0.15 to 9 so fast. (500%)

Reference images attached below

Caught $BA flow on @unusual_whales. https://t.co/FZZP6XDFGe",BA,The Boeing Company
2022-02-07 04:26:06+00:00,"🦩 Weekly Watchlist (2/7 - 2/11) 🦩 

$BA Calls &gt; 209.1 | Puts &lt; 203.1 
$NVDA Calls &gt; 246.79 | Puts &lt; 236.33
$RBLX Calls &gt; 64.97 | Puts &lt; 59.64
$SPY Calls &gt; 452.97 | Puts &lt; 443.83
$TSLA Calls &gt; 943.67 | Puts &lt; 880.52

Good Luck! ✅ Wait 15m past open for triggers! 🚀 https://t.co/mURzwejXZL",BA,The Boeing Company
2022-02-07 02:21:31+00:00,"☢️500%+ Watchlist Unlocked ☢️

🕵️ $SPY Calls over 453 / Puts under 444
🚗 $TSLA Calls over 937 / Puts under 880
✈️ $BA Calls over 209 / Puts under 203
🇨🇳  $BABA Calls over 123 / Puts under 120

🔮Confirmation using @BulITrades Flow 🔮

100 ❤️ for 1000%+ Lotto list https://t.co/Y1xUIegMnX",BA,The Boeing Company
2022-02-07 01:42:27+00:00,"Weekly Watchlist:

$BA over 209, 210c (my MAIN upside watch)

$TSLA over 940, 945c

$WMT below 138.5, 138p (my MAIN downside watch)

$NFLX below 395, 390p

150❤️ &amp; #LottoFriday will be posted on the public account again; good luck, traders! Exciting week awaits us",BA,The Boeing Company
2022-02-07 01:27:19+00:00,"TW #FocusList 🛰️

$BA 210C &gt;209.1 | 200P &lt;200.5
$HAL 33C &gt;32.41 | 30P &lt;30.3
$NIO 26C &gt;25.23 | 22P &lt;22.73
$TTD 75C &gt;74.33 | 60P &lt;63.32

Good luck traders! https://t.co/9iDHNDq1a9",BA,The Boeing Company
2022-02-06 22:19:03+00:00,"2/7 Flow 🌊

$CHWY: Lots of volume for calls in the 50's, watching 55c and 45p

$BA: Looks like 210 and maybe 220 could be targeted

$NVAX: Can make large moves. 80p noticeable, 100c as well.

$MARA: Watching 25c and 30c as key levels

Flow @unusual_whales https://t.co/ULkT2efbyP",BA,The Boeing Company
2022-02-06 22:12:30+00:00,"2/7 Watchlist 🔮

$CHWY 55c &gt; 50.15 | 45p &lt; 48.30
$BA 212.5c &gt; 208.00 | 200p &lt; 205.10
$NVAX 95c &gt; 91.30 | 85p &lt; 87.60
$MARA 26c &gt; 24.35 | 21p &lt; 22.80
$RTX 95c &gt; 93.45 | 90p &lt; 92.45",BA,The Boeing Company
2022-02-04 02:00:59+00:00,"#lotto Friday Watchlist 2/4:

$BA over 209, 210c
$TSLA over 915, 925c

$FB below 237, 235p
$ATVI below 77.7, 77p

Some names besides indexes I’m eying tomorrow; good luck, traders! 🍀",BA,The Boeing Company
2022-02-03 13:17:04+00:00,"🦩Options Watchlist (2/3)🦩

$AMD Puts &lt; 120.64
$BA Calls &gt; 208.89 | Puts &lt; 203.21
$UPS Calls &gt; 232.31 | Puts &lt; 225.7
$XOM Calls &gt; 80.81 | Puts &lt; 79.15

30❤️for alerts today!

Good Luck! ✅ Wait 15m past open for triggers! 🚀",BA,The Boeing Company
2022-02-03 02:33:32+00:00,"HIGH CONFIDENCE WATCHLIST FOR 02/03/22:

- $SPY Calls above 456.87 Puts under 453
- $DKNG Calls above 22.5 Puts under 21.67🎰
- $BA Calls above 208.9 Puts under 203.22🩸
- $XOM Calls above 81 Puts under 79.15

155❤️'s FOR ANOTHER FIRE WATCHLIST TOMORROW! (Flow: @unusual_whales)🐋 https://t.co/TEgkavjcGl",BA,The Boeing Company
2022-02-02 13:00:10+00:00,"Focus List 02/02 📝  

💻 $FB 350c &gt; 332 | 300p &lt; 314
✈️ $BA 220c &gt; 209.50 | 190p &lt; 202
🕹️ $NVDA 280c &gt; 254 | 220p &lt; 237
🏈 $DKNG 25c &gt; 24 | 20p &lt; 23
🎵 $SPOT 230c &gt; 206 | 190p &lt; 198
🚗 $LCID 35c &gt; 31 | 25p &lt; 28.50

100 ❤️ to Unlock 2024 #LEAP Ideas https://t.co/6brrESwhvH",BA,The Boeing Company
2022-02-02 01:24:08+00:00,"Here's the intro of today's #MarketOutlook video from 
@MarketScholars 
 
Watch the full video here:

https://t.co/YZAo10QXnj

Mentioned: $SPY $SPX $QQQ $COMP $IWM $RUT $UUP $TLT $TNX $USO $GLD $VIX $EEM $XLE $XOM $XLP $XLF $TROW $AMD $SBUX $PYPL $GOOGL $GOOG $FB $BTC $UPS $T $BA https://t.co/VLBCjcyFsI",BA,The Boeing Company
2022-01-31 18:22:21+00:00,"Meet Boeing's newly launched 777X freighter, aka the 777-8F. $BA https://t.co/lqYyVsdp1N",BA,The Boeing Company
2022-01-31 01:57:24+00:00,"1/31 Watchlist 🔮

$FB 315c &gt; 304.50 | 290p &lt; 298.75
$BAC 47c &gt; 46.25 | 45p &lt; 45.55
$RIVN 65c &gt; 59.00 | 50p &lt; 55.55
$BA 200c &gt; 192.50 | 180p &lt; 188.75
$NET 90c &gt; 86.80 | 80p &lt; 82.10",BA,The Boeing Company
2022-01-27 23:34:51+00:00,"1/28 Watchlist:

$SQ over 107.9 | under 103.4
$BABA over 113.4 | under 112.3
$BA over 191.5 | under 187

Small Accounts:
$NIO over 21.6 | under 20.8
$PLTR over 12.56 | under 12.08
$XOM over 75.5 | under 74.4

Flow from @unusual_whales 

Live breakdown:
https://t.co/LOxwmwkKVh https://t.co/wa5Wtj8lda",BA,The Boeing Company
2022-01-26 23:30:00+00:00,"Most Mentioned Tickers on WSB (via @SwaggyStocks)

1. $TSLA 
2. $GME
3. $MSFT
4. $AAPL
5. $QQQ
6. $POW
7. $AMZN
8. $BA
9. $NFLX
10. $AMC",BA,The Boeing Company
2022-01-26 17:05:58+00:00,"How to read this flow for $BA
•
Row 1: More MONEY traded in call options
 
Row 2: More Volume in call options
 
Row 3: Bearish Premium meaning calls were being SOLD or puts were being bought 
•
$BA currently down over 3% https://t.co/iFdSj6dUy4",BA,The Boeing Company
2022-01-26 15:56:33+00:00,Boeing CFO Brian West reaffirms on the company's Q4 earnings call that Starliner's second uncrewed flight test (OFT-2) is anticipated to launch in May. $BA https://t.co/SJQrUOqsGt,BA,The Boeing Company
2022-01-26 01:12:13+00:00,$BA reportedly close to 777X order from Qatar Airways,BA,The Boeing Company
2022-01-25 18:16:25+00:00,"$MSFT after the close today which will drive tech📱
 
$BA reports before the open tomorrow which will drive DOW✈️
 
FOMC tomorrow at 2pm EST which will drive EVERYTHING🌏",BA,The Boeing Company
2022-01-23 19:12:20+00:00,"1/24/22 #DayTrading Watchlist 🤑

$HD 340p &lt; $351
$BA 215c &gt; $204
$PTON 27p &lt; $27.75

#optionsflow via #unusualwhales 🐳
(See my bio if interesting in trying Unusual Whales)

Weekends bring changes; will review list in AM

#OptionsTrading #optiontrading #stocks https://t.co/B8VBU2ss2n",BA,The Boeing Company
2022-01-23 15:47:58+00:00,"💥This Week's Most Notable #Earnings:

*Mon: $IBM $HAL $STLD $ZION
*Tues: $MSFT $JNJ $MMM $VZ $AXP $GE $LMT $RTX $TXN
*Wed: $TSLA $INTC $LRCX $BA $T $FCX $ABT $KMB $NDAQ $LVS $NOW
*Thurs: $AAPL $HOOD $MCD $V $MA $LUV $JBLU $NUE $X $MO $BX $TEAM
*Fri: $CAT $CVX $CL

$DIA $SPY $QQQ https://t.co/3ZkeUzX1N0",BA,The Boeing Company
2022-01-23 13:30:48+00:00,"Happy Sunday!

*Here Are My #Top5ThingsToKnowThisWeek:

- Fed Meeting, Powell Speech
- U.S. Inflation Data, Q4 GDP
- $AAPL $MSFT $TSLA Earnings
- $INTC $IBM $HOOD $V $MA Also Report
- $BA $CAT $MCD $JNJ $GE $VZ $T $CVX Results

*May The Trading Gods Be With You 🙏

$DIA $SPY $QQQ https://t.co/6aHx3w9Kg6",BA,The Boeing Company
2022-01-22 22:51:23+00:00,"$SPY All we can see in the week ahead, is huge opportunities, we can't wait for $MSFT $BA $AAPL &amp; $TSLA earnings, get ready team, for some next level trading.  🔥🔥🔥🔥🔥 https://t.co/kqGHuHFkxE",BA,The Boeing Company
2022-01-22 20:45:56+00:00,"Most Anticipated Releases 
$AAPL $BA $GE $HAL $INTC $JNJ $MSFT $TSLA $T $VZ
https://t.co/uM1KBBIg4U https://t.co/EAn3wNzgpX",BA,The Boeing Company
2022-01-22 19:28:12+00:00,"💥BIG WEEK OF Q4 EARNINGS AHEAD 👀

*Mon: $IBM $HAL
*Tues: $MSFT $JNJ $GE $VZ $AXP $TXN
*Wed: $TSLA $INTC $BA $T $FCX
*Thurs: $AAPL $HOOD $MCD $V $MA $NUE 
*Fri: $CVX $CAT

$DIA $SPY $QQQ $IWM $VIX https://t.co/aaPIjQqOUC",BA,The Boeing Company
2022-01-22 14:38:55+00:00,"Exciting week of fun filled ER and Popcorn  🍿 with FOMC Wednesday 

Interesting names: $IBM $MSFT $BA $INTC $TSLA $LECX $MA $AAPL $V $CAT $MCD https://t.co/t4y6DHZKna",BA,The Boeing Company
2022-01-22 13:25:42+00:00,"Some implied moves for #earnings next week - 489 companies reporting(1of3):

$AAPL 5.3%
$TSLA 10.2%
$INTC 7.2%
$LRCX 8.1%
$MSFT 6.3%
$TXN 5.8%
$IBM 7.3%
$BA 6.1%
$CAT 4.8%
$MA 5.3%
$V 4.9%
$X 11.0%
$MCD 3.7%
$FCX 7.2%
$ABT 4.4%
$ANTM 5.2%
$KMB 3.6%
$NDAQ 7.1%
$GLW 6.1%
$LVS 7.3%",BA,The Boeing Company
2022-01-19 23:20:00+00:00,"FREE ALERTS Recap 😍💵💰

$F Puts paid 460%!!!💰💵🤑🤩
$QCOM Puts paid 180%!💵🤑
$AMD Puts paid 40%💵

Lets get 80 ♥s
🔁&amp;❤️80 Likes for TOMORROWs FREE Picks!

$SPY $TSLA $SHOP $AMZN $ROKU $NFLX $BYND $LCID $PLTR $COIN $HOOD $MARA $AMD $NVDA $AAPL $BA $QCOM $MRNA $PFE $NVAX $SPOT https://t.co/3CihYaOSCa",BA,The Boeing Company
2022-01-19 01:19:45+00:00,"1/19 Watchlist Flow 🌊

$MRNA: Extremely bearish flow, watching 175p if this continues to flush

$LCID: Large bearish trades, 35p main target for further downside

$PYPL: Yet another beaten down, watching 170p

$BA: 230's very possible and flow agrees!

Flow from @unusual_whales https://t.co/EbufyYE4RG",BA,The Boeing Company
2022-01-19 01:13:04+00:00,"1/19 Watchlist 🦜

$MRNA 200c &gt; 190.10 | 175p &lt; 183.30
$LCID 42c &gt; 40.00 | 37p &lt; 38.40
$PYPL 177.5c &gt; 176.00 | 170p &lt; 172.65
$BA 230c &gt; 226.40 | 220p &lt; 223.70
$XOM 74c &gt; 73.40 | 72p &lt; 72.75",BA,The Boeing Company
2022-01-18 23:44:46+00:00,"1/19 Watchlist:

$FB over 320.8 | under 315.5
$BA over 226.45 | under 223.75

Small Accts
$UBER over 38.9 | under 38.05
$BAC over 46.51 | under 46.05
$GM over 59.35 | under 58.25

Flow @unusual_whales 

Video on levels and flow (dog went crazy, sorry lol):
https://t.co/QmvNCHqq7a https://t.co/Va0VfJeXI4",BA,The Boeing Company
2022-01-18 19:39:25+00:00,"JAPAN'S ANA SAYS BOEING HAS RESTRICTED OPERATIONS OF 777 FOLLOWING 5G ROLLOUT IN THE UNITED STATES
$BA",BA,The Boeing Company
2022-01-18 13:38:26+00:00,"Good morning 

#driplist intraday 

Bull 
$HFC
$OVV
$MPW
$CPB
$SPLK 

Bear 
$MRNA
$PYPL
$DWAC

Watching 
$BA $COST $RBLX $CVNA",BA,The Boeing Company
2022-01-18 04:23:43+00:00,"🚨WEEKLY SETUPS VIDEO🚨

Sharing my swing plays for the upcoming week. 

$CVNA $DWAC $BA $MPW $HFC $CPB $FCX $GPN

based on TA + flow @unusual_whales
 
👉https://t.co/PkrF0xRY3B👈

Like, subscribe, retweet, share everywhere 💕

drippy one man army, support the cause💪",BA,The Boeing Company
2022-01-17 21:15:00+00:00,$BA Peek-a-boo! Price breaking out on the monthly 🚀 https://t.co/2rcWmjqc3E,BA,The Boeing Company
2022-01-17 17:12:17+00:00,"WEEKLY WATCHLIST
$BA: Calls &gt; 227 | Puts &lt; 220
$WYNN: Calls &gt; 92.4 | Puts &lt; 89
$OXY: Calls &gt; 35.7 | Puts &lt; 35
$VIAC: Calls &gt; 37 | Puts &lt; 35.6
$AMD: Calls &gt; 138.5 | Puts &lt; 135
$HD: Calls &gt; 375 | Puts &lt; 370
$BABA: Calls &gt; 134 | Puts &lt; 129.2 
Please retweet
$SPY $QQQ $TSLA $BYND $MA",BA,The Boeing Company
2022-01-17 13:54:25+00:00,"$AMD $AMZN etc. still haven't scheduled, but here's a look at the coming #earningsseason 

https://t.co/lObOE0dgsr 

$TSLA $AAPL $GS $BAC $MSFT $SCHW $NFLX $MS $FB $PNC $ASML $UNH $BK $AAL $F $PG $TFC $CLF $INTC $AA $BA $T $SBNY $MBWM $FMBI $ONB $FAST $UPST $FBK $GNTY $PFE $GE https://t.co/Eu1x2pPflD",BA,The Boeing Company
2022-01-16 22:57:24+00:00,$BA Looking at a potential breakout as the weekly MACD begins to show signs of some bullish momentum. https://t.co/zAWQEzHWH7,BA,The Boeing Company
2022-01-16 18:23:59+00:00,"TW #FocusList 🛰️

$BA Calls &gt;226.89 | Puts &lt;220.05
$KO Calls &gt;61.45 | Puts &lt;60.36
$MU Calls &gt;98.45 | Puts &lt;91.04
$NIO Calls &gt;31.86 | Puts &lt;30.08

Good luck traders! https://t.co/ykvfbzG3ef",BA,The Boeing Company
2022-01-16 15:32:58+00:00,"Weekly Watchlist 📝

🚗 $TSLA 1100c &gt; 1055 | 1000p &lt; 1015
🐕 $CHWY 50c &gt; 47.61 | 40p &lt; 42.68
🕹️ $NVDA 280c &gt; 271 | 255p &lt; 264
📺 $ROKU 185c &gt; 174 | 145p &lt; 158
👾 $AMD 140c &gt; 137 | 131p &lt; 134
✈️ $BA 275c &gt; 236 | 200p &lt; 210 

90 ❤️ to Unlock my Favorite #OrderFlow Setups https://t.co/txCOvJR9wA",BA,The Boeing Company
2022-01-15 13:25:53+00:00,"#EarningsSeason Setups 🔓 

✈️ $BA 250c
🪖 $RTX 95c
🖥️ $FB 380c
🛢️ $OXY 40c

🟦 Entry ⬜ Target 
02/18 Contracts | Trailing Stop &gt; 35% https://t.co/ZVYgJ4OUlU",BA,The Boeing Company
2022-01-15 06:24:19+00:00,"Every morning this week 

Mon $COST $MRNA PROINT
Tue $PTON PROINT
Wed $DISH $FCX PROINT
Thu $BA PROINT
Fri $BAC PROINT
Sat #Bitcoin PROINT

🤣",BA,The Boeing Company
2022-01-14 03:24:50+00:00,"1/14/2022 Watchlist 🤑

$BA 220c &gt; $222.80
$RBLX 75p &lt; $80.80 
$DKNG 25c &gt; $24.05

Mixed data today. Confident that many #OptionsFlow  #unusualwhales moves were hedge positions against volatility

We have a few plays. Will review in the AM!

Let's trade smart! #optionstrading https://t.co/33R81z9BZd",BA,The Boeing Company
2022-01-13 14:07:48+00:00,"#driplist 

Bull 
$BA
$PTRA
$DHI
$LOW
$NVDA

Bear 
$BAC
$SPCE
$PINS
$SNAP

Trading light today, good luck",BA,The Boeing Company
2022-01-13 00:21:05+00:00,"1/13 Watchlist 🌊

$NVDA: 285c &amp; 290c have my main attention. 290 very possible EOW.

$MSFT: 320c &amp; 325c had massive vol. 2nd top watch

$FB: Can't ignore the weekly 335c and 340c vol.

$BA: Feels like a magnet above 220. I'm watching 220c and 222.5c

Data from @unusual_whales 🐳 https://t.co/NskecLopDd",BA,The Boeing Company
2022-01-12 21:06:09+00:00,"another banger full day 

$FCX 45C up +900% right at open 
$SPY 472C +150% at open 
$BA 225C trade +200% in minutes 
$DISH 37.5C +150% at open 
#driprookie play 100% since alert 

#lightweight",BA,The Boeing Company
2022-01-12 19:30:34+00:00,"Theta Thursday Triggers 🎯  

📺 $ROKU 190c &gt; 186 | 165p &lt; 177
🚗 $TSLA 1150c &gt; 1110 | 1065p &lt; 1083
❄️ $SNOW 330c &gt; 316 | 290p &lt; 303
👾 $AMD 144c &gt; 140 | 131p &lt; 136
✈️ $BA 220c &gt; 219 | 215p &lt; 216.87
💉 $NVAX 150c &gt; 136 | 110p &lt; 126

50 ❤️ to Unlock my Favorite #OrderFlow Setups https://t.co/0Tz2I6FKyx",BA,The Boeing Company
2022-01-12 14:58:07+00:00,"$BA 

Music blasting early morning https://t.co/Vv9beQxXHg",BA,The Boeing Company
2022-01-12 14:53:10+00:00,lmao $BA up +200%,BA,The Boeing Company
2022-01-12 14:50:50+00:00,"$BA lets go, targets 220, 221.84, 222.5, 225, 227.35 #alert",BA,The Boeing Company
2022-01-12 14:16:11+00:00,"#driplist 

Bull 
$BYND
$FCX
$SE 
$EQT
$BA

watching 
$SAVA $SPLK $PTON",BA,The Boeing Company
2022-01-11 23:35:02+00:00,"1/12 Watchlist Flow 🌊

$NVDA: Huge bullish transactions, unreal vol. up to even 300c 🔨

$RBLX: 90c HUGE volume, almost ITM

$MSFT: 320c got SLAPPED, top watch

$BA: TONS of 220c action, 2nd top watch

Data from @unusual_whales 🐳 https://t.co/HEhG8yRdXB",BA,The Boeing Company
2022-01-10 23:52:51+00:00,"FREE ALERTS Recap 😍💵💰

$MRNA calls paid 197%!!💰💵🤑🤩
$DASH puts paid 102%!!💵🤑
$UBER puts paid 60%🤑

🔁&amp;❤️80 Likes for TOMORROWs FREE Picks!

$SPY $TSLA $SHOP $AMZN $ROKU $NFLX $BYND $LCID $PLTR $COIN $HOOD $MARA $AMD $NVDA $AAPL $BA $QCOM $MRNA $PFE $NVAX $SPOT https://t.co/Fka8Zaedjy",BA,The Boeing Company
2022-01-10 01:43:13+00:00,"TW #FocusList 🛰

$AMZN Calls &gt;3342.53 | Puts &lt;3238.74
$BA Calls &gt;218.93 | Puts &lt;207.86
$LCID Calls &gt;43.29 | Puts &lt;40.63
$QQQ Calls &gt;387.35 | Puts &lt;377.47

Good luck traders! https://t.co/fpV0ryd8Oa",BA,The Boeing Company
2022-01-09 23:06:05+00:00,"🚨WEEKLY SETUPS VIDEO🚨

swing plays for the week $MRNA $PPC $CPB $CROX $DISH $ADI $BA

all based on macro + TA + flow @unusual_whales 

like, subscribe, retweet, share 💕

👉https://t.co/rF8SzpwdqS👈",BA,The Boeing Company
2022-01-07 00:19:09+00:00,"1/6 Trade Recap

$TSLA 1000p - 209%🔥🔥

$BA 210p - 110%💸

$UBER 42p - 263%🚀🚀

$PINS 32p - 55%💎

$PFE 54.5p - 25%💎

$FB 330p - 87%💸

$SPY 470c - 24%💎

$RIVN 80p - 20%💎

$SPY 465p - 50%💎

INSANE DAY ONCE AGAIN, READY TO GO EVEN HARDER TOMORROW!",BA,The Boeing Company
2022-01-06 22:35:00+00:00,$BA awarded $1.64 billion Navy contract,BA,The Boeing Company
2022-01-05 04:24:04+00:00,"01/05 #OPTIONS WATCHLIST💣

$M: 28.5C &gt; 28.25 | 27P &lt; 27.38
$LCID: 42C &gt; 40.5 | 38P &lt; 38.38
$BAC: 49C &gt; 48.34 | 47.5P &lt; 47.7
$BA: 220C &gt; 215.02 | 210P &lt; 212.8
$PFE: 55.5C &gt; 55.14 | 53P &lt; 54.00

99 LIKES FOR A 🔥 BONUS PICK!",BA,The Boeing Company
2022-01-04 22:07:41+00:00,"12/5 Watchlist 🔮

$FB 342.5c &gt; 338.60 | 330p &lt; 334.75
$SQ 160c &gt; 158.65 | 152.5p &lt; 154.30
$BAC 48.5c &gt; 48.30 | 47.5p &lt; 47.72
$BA 217.5c &gt; 214.85 | 210p &lt; 212.40
$XOM 67c &gt; 66.20 | 65p &lt; 65.60",BA,The Boeing Company
2022-01-04 21:50:14+00:00,"FREE ALERTS Recap 😍💵💰

$ROKU puts paid 150%💰💵🤑🤩
$UPST puts paid 146%!💵🤑
$UBER puts paid 87%🤑

🔁&amp;❤️80 Likes for TOMORROWs FREE Picks!

$SPY $TSLA $SHOP $AMZN $ROKU $NFLX $BYND $LCID $PLTR $COIN $HOOD $MARA $AMD $NVDA $AAPL $BA $QCOM $MRNA $PFE $NVAX $SPOT https://t.co/gP3xAas33q",BA,The Boeing Company
2022-01-04 20:52:59+00:00,"Daily Recap: (7/7) 🔥

Days PnL: +$6,400 💰

$DIS +80% ✅ 
$BA +70% ✅ 
$DIS +22% ✅ 
$DIS +20% ✅ 
$AAL +15% ✅ 
$DIS +12% ✅ 
$PT +10% ✅ https://t.co/vUNvkRDVZS",BA,The Boeing Company
2022-01-04 18:48:22+00:00,You know it's a rough day when $BA and $MRNA outperform $TSLA. 🤣,BA,The Boeing Company
2022-01-04 11:30:00+00:00,"🚂January 4 Watchlist

🐳Powered by @unusual_whales 

$BA $PYPL $SNAP $FB $AMD https://t.co/aqAlzfTXCb",BA,The Boeing Company
2022-01-02 23:03:03+00:00,"$AAPL - Above 177 - Trade Idea 💡 -  Jan 14 180C

Closed at 177.57

If AAPL can continue to hold 177 it can breakout above 182 the next 2 weeks

Above 182 can run to 188, 193 next
-
$AAPL $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $NIO $NVDA $MRNA $ROKU $SNAP $SPX $SPY $SQ $TSLA $UPST https://t.co/4SeeHZi7hp",BA,The Boeing Company
2022-01-02 18:41:36+00:00,"First Watchlist of 2022 🥂 

🚗 $TSLA 1160c &gt; 1097 | 1000p &lt; 1053
🏦 $SQ 195c &gt; 176 | 150p &lt; 156
🛍️ $BABA 145c &gt; 123 | 100p &lt; 110
🕹️ $NVDA 310c &gt; 297 | 290p &lt; 293
💳 $AFRM 130c &gt; 109 | 90p &lt; 93.65
✈️ $BA 210c &gt; 204 | 195p &lt; 200

60 ❤️ to Unlock my Favorite #OrderFlow Setups https://t.co/U19zhx6fxj",BA,The Boeing Company
2022-01-01 19:00:55+00:00,"Drop your boldest predictions for 2022 below ⬇️ here’s some of mine. 

$BA 300+ 
$DIS 216.69 
$RBLX 200",BA,The Boeing Company
2021-12-30 22:37:39+00:00,"Goldman Sachs top stock picks for 2022
$AMZN
$WMT
$BA
$NKE
$CMG",BA,The Boeing Company
2021-12-29 20:53:18+00:00,"Theta Thursday Ideas 🎯  

🖥️ $AMD 152c &gt; 149.68 | 145p &lt; 147.21
🚗 $TSLA 1160c &gt; 1107 | 1000p &lt; 1064
🕹️ $NVDA 310c &gt; 303 | 290p &lt; 294
🐭 $DIS 157c &gt; 155.59 | 152p &lt; 154
⚡ $NIO 30c &gt; 28.67 | 27p &lt; 27.69
✈️ $BA 210c &gt; 205 | 200p &lt; 202.56

50 ❤️ to Unlock my Favorite Flow Setups https://t.co/68SaLmvqrK",BA,The Boeing Company
2021-12-28 21:56:01+00:00,"Wednesday Flow Triggers 🌊

🕹️ $NVDA 310c &gt; 307 | 290p &lt; 300
🚗 $TSLA 1150c &gt; 1103 | 1000p &lt; 1075
🇨🇳 $BABA 120c &gt; 116 | 110p &lt; 113
✈️ $BA 210c &gt; 209 | 200p &lt; 202
🐭 $DIS 160c &gt; 156 | 150p &lt; 154
📱 $TWTR 45c &gt; 44 | 41p &lt; 43

Keep it Small, Use Stops, Don't Chase 
Best of Luck 🎲 https://t.co/AXIhfaNgX4",BA,The Boeing Company
2021-12-28 06:44:08+00:00,"tentative watchlist #driplist

bull
$UBER
$BOX
$OLN
$UPST
$BA
$NFLX

bear
$MS
$PYPL 
$Z

watching
$AMZN $COST $AAPL",BA,The Boeing Company
2021-12-26 23:03:03+00:00,"$TSLA - Above 1077 - Trade Idea 💡 -  Dec 31 1150C

Closed at 1067.00

Possible to see a few days of consolidation if TSLA can't get through 1100 by Tuesday

Calls can work as a day trade above 1077
-
$AAPL $AMD $AMZN $BA $FB $LCID $MSFT $NFLX $NIO $NVDA $MRNA $SPX $SPY $SQ $UPST https://t.co/CCKJhi2del",BA,The Boeing Company
2021-12-26 17:29:21+00:00,"WEEKLY WATCHLIST:
$UPST: Calls &gt; 150 | Puts &lt; 146
$AFRM: Calls &gt; 102 | Puts &lt; 99.7
$COIN: Calls &gt; 271 | Puts &lt; 260
$NVDA: Calls &gt; 301 | Puts &lt; 292
$PYPL: Calls &gt; 194 | Puts &lt; 189
$CRWD: Calls &gt; 214 | Puts &lt; 208
$ROKU: Calls &gt; 237 | Puts &lt; 228
Please Retweet
$SPY $TSLA $AAPL $BA",BA,The Boeing Company
2021-12-24 01:02:19+00:00,"🔥Adam Slivers 12/23 watchlist review! Any questions feel free to ask! Merry Christmas and enjoy the long weekend!🥳 $FB $NVDA $MSFT $BA $MRNA
@AdamSliverTrade https://t.co/v5bEZW15X2",BA,The Boeing Company
2021-12-23 22:18:07+00:00,$BA gets $240 million U.S. Army contract,BA,The Boeing Company
2021-12-22 23:20:15+00:00,"12/23 Watchlist 🔮

$FB 335c &gt; 332.15 | 325p &lt; 328.20
$NVDA 300c &gt; 297.10 | 287.5p &lt; 290.75
$MRNA 260c &gt; 257.50 | 245p &lt; 246
$MSFT 335c &gt; 334.65 | 330p &lt; 331.35
$BA 205c &gt; 202.90 | 197.5p &lt; 200",BA,The Boeing Company
